author,date,text,label,video
Nick McGoldrick,2014-10-27T13:19:06,check out my drum cover of e.t. here! thanks -&gt;   /watch?v=no9povz9oiq&amp;list=uultucdihsdei01by1ow7wuq﻿,1,2
Nick McGoldrick,2014-10-27T13:19:06,Check out my drum cover of E.T. here! thanks -&gt;   /watch?v=NO9pOVZ9OIQ&amp;list=UUltuCDIHsDeI01by1OW7WuQ﻿ Check out my drum cover of E.T. here! thanks -&gt;   /watch?v=NO9pOVZ9OIQ&amp;list=UUltuCDIHsDeI01by1OW7WuQ﻿,1,2
Braiden Short,2014-09-03T22:46:22,http://shhort.com/a?r=HuPwEH5ab﻿!!!,1,2
Braiden Short,2014-09-03T22:46:22,http://shhort.com/a?r=hupweh5ab﻿,1,2
Braiden Short,2014-09-03T22:46:22,http://shhort.com/a?r=HuPwEH5ab﻿ http://shhort.com/a?r=HuPwEH5ab﻿,1,2
Mike Music,2014-08-18T14:24:05,"iS IN TOP 10 , IN YOUTUBE TOP VIEWS , ON 9 IS MILEY CYRUS: http://www.google.ro/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;ved=0CB8QFjAA&amp;url=http%3A%2F%2Fen.wikipedia.org%2Fwiki%2FList_of_most_viewed_YouTube_videos&amp;ei=OQ3yU9DWC8L4yQOYo4GoAw&amp;usg=AFQjCNGKM-Idplal6kuVKoEkVgdTT2jVLQ&amp;sig2=OnqZzad3q3CmNBe9nml4gA&amp;bvm=bv.73231344,d.bGQ&amp;cad=rja ﻿!!!",1,2
Mike Music,2014-08-18T14:24:05,"is in top 10 , in youtube top views , on 9 is miley cyrus: http://www.google.ro/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;ved=0cb8qfjaa&amp;url=http%3a%2f%2fen.wikipedia.org%2fwiki%2flist_of_most_viewed_youtube_videos&amp;ei=oq3yu9dwc8l4yqoyo4goaw&amp;usg=afqjcngkm-idplal6kuvkoekvgdtt2jvlq&amp;sig2=onqzzad3q3cmnbe9nml4ga&amp;bvm=bv.73231344,d.bgq&amp;cad=rja ﻿",1,2
Mike Music,2014-08-18T14:24:05,"iS IN TOP 10 , IN YOUTUBE TOP VIEWS , ON 9 IS MILEY CYRUS: http://www.google.ro/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;ved=0CB8QFjAA&amp;url=http%3A%2F%2Fen.wikipedia.org%2Fwiki%2FList_of_most_viewed_YouTube_videos&amp;ei=OQ3yU9DWC8L4yQOYo4GoAw&amp;usg=AFQjCNGKM-Idplal6kuVKoEkVgdTT2jVLQ&amp;sig2=OnqZzad3q3CmNBe9nml4gA&amp;bvm=bv.73231344,d.bGQ&amp;cad=rja ﻿ iS IN TOP 10 , IN YOUTUBE TOP VIEWS , ON 9 IS MILEY CYRUS: http://www.google.ro/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;ved=0CB8QFjAA&amp;url=http%3A%2F%2Fen.wikipedia.org%2Fwiki%2FList_of_most_viewed_YouTube_videos&amp;ei=OQ3yU9DWC8L4yQOYo4GoAw&amp;usg=AFQjCNGKM-Idplal6kuVKoEkVgdTT2jVLQ&amp;sig2=OnqZzad3q3CmNBe9nml4gA&amp;bvm=bv.73231344,d.bGQ&amp;cad=rja ﻿",1,2
sunny leone,2015-06-05T15:11:28,https://binbox.io/DNCkM#qT4Q1JB1﻿!!!,1,2
sunny leone,2015-06-05T15:11:28,https://binbox.io/dnckm#qt4q1jb1﻿,1,2
sunny leone,2015-06-05T15:11:28,https://binbox.io/DNCkM#qT4Q1JB1﻿ https://binbox.io/DNCkM#qT4Q1JB1﻿,1,2
ollie123216,2014-10-23T22:20:43,"How do you forget you have a choice, and what the fuck, surviving a plane  crash has a 1/1000 chance of happening.﻿!!!",0,2
ollie123216,2014-10-23T22:20:43,"how do you forget you have a choice, and what the fuck, surviving a plane  crash has a 1/1000 chance of happening.﻿",0,2
ollie123216,2014-10-23T22:20:43,"How do you forget you have a choice, and what the fuck, surviving a plane  crash has a 1/1000 chance of happening.﻿ How do you forget you have a choice, and what the fuck, surviving a plane  crash has a 1/1000 chance of happening.﻿",0,2
Santeri Saariokari,2014-09-03T16:32:59,"Hey guys go to check my video name ""growtopia my story""﻿!!!",1,2
Santeri Saariokari,2014-09-03T16:32:59,"hey guys go to check my video name ""growtopia my story""﻿",1,2
Santeri Saariokari,2014-09-03T16:32:59,"Hey guys go to check my video name ""growtopia my story""﻿ Hey guys go to check my video name ""growtopia my story""﻿",1,2
Mary-Jane Watson,2014-10-20T02:25:02,"She is good. Does she make any more music? If she doesn't, she should!﻿!!!",0,2
Mary-Jane Watson,2014-10-20T02:25:02,"she is good. does she make any more music? if she doesn't, she should!﻿",0,2
Mary-Jane Watson,2014-10-20T02:25:02,"She is good. Does she make any more music? If she doesn't, she should!﻿ She is good. Does she make any more music? If she doesn't, she should!﻿",0,2
DicesMusic .,2014-08-27T09:30:35,ima rapper trying to get notice please check out my mixtape   datpiff.com/mixtapes-detail.php?id=633807﻿!!!,1,2
DicesMusic .,2014-08-27T09:30:35,ima rapper trying to get notice please check out my mixtape   datpiff.com/mixtapes-detail.php?id=633807﻿,1,2
DicesMusic .,2014-08-27T09:30:35,ima rapper trying to get notice please check out my mixtape   datpiff.com/mixtapes-detail.php?id=633807﻿ ima rapper trying to get notice please check out my mixtape   datpiff.com/mixtapes-detail.php?id=633807﻿,1,2
Chewwy Moriarty,2014-10-21T20:53:49,I love this song﻿!!!,0,2
Chewwy Moriarty,2014-10-21T20:53:49,i love this song﻿,0,2
Chewwy Moriarty,2014-10-21T20:53:49,I love this song﻿ I love this song﻿,0,2
Daniel Korp,2014-08-24T17:17:17,"katy perry does remind me of a tiger,like as if its her spirit animal :3 &lt;3﻿!!!",0,2
Daniel Korp,2014-08-24T17:17:17,"katy perry does remind me of a tiger,like as if its her spirit animal :3 &lt;3﻿",0,2
Daniel Korp,2014-08-24T17:17:17,"katy perry does remind me of a tiger,like as if its her spirit animal :3 &lt;3﻿ katy perry does remind me of a tiger,like as if its her spirit animal :3 &lt;3﻿",0,2
sebastian hudson,2014-10-21T18:16:46,katy is mine the girl of my dreams ♥﻿!!!,0,2
sebastian hudson,2014-10-21T18:16:46,katy is mine the girl of my dreams ♥﻿,0,2
sebastian hudson,2014-10-21T18:16:46,katy is mine the girl of my dreams ♥﻿ katy is mine the girl of my dreams ♥﻿,0,2
tomo fr,2014-09-22T08:36:36,I really like this song.﻿!!!,0,2
tomo fr,2014-09-22T08:36:36,i really like this song.﻿,0,2
tomo fr,2014-09-22T08:36:36,I really like this song.﻿ I really like this song.﻿,0,2
EDIN TIUL,2014-10-31T20:39:28,http://hackfbaccountlive.com/?ref=4344749﻿!!!,1,2
EDIN TIUL,2014-10-31T20:39:28,http://hackfbaccountlive.com/?ref=4344749﻿,1,2
EDIN TIUL,2014-10-31T20:39:28,http://hackfbaccountlive.com/?ref=4344749﻿ http://hackfbaccountlive.com/?ref=4344749﻿,1,2
Jack lewandowski,2014-09-10T11:48:08,Hi guys i sell Jack Daniel's Hard Back Cover Case for iPhone 5 5S 5C 4S 4   6'' Old Time with only 3 Dollars on Ebay:  http://www.ebay.com/itm/251638183951?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿!!!,1,2
Jack lewandowski,2014-09-10T11:48:08,hi guys i sell jack daniel's hard back cover case for iphone 5 5s 5c 4s 4   6'' old time with only 3 dollars on ebay:  http://www.ebay.com/itm/251638183951?sspagename=strk:meselx:it&amp;_trksid=p3984.m1555.l2649 ﻿,1,2
Jack lewandowski,2014-09-10T11:48:08,Hi guys i sell Jack Daniel's Hard Back Cover Case for iPhone 5 5S 5C 4S 4   6'' Old Time with only 3 Dollars on Ebay:  http://www.ebay.com/itm/251638183951?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿ Hi guys i sell Jack Daniel's Hard Back Cover Case for iPhone 5 5S 5C 4S 4   6'' Old Time with only 3 Dollars on Ebay:  http://www.ebay.com/itm/251638183951?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ﻿,1,2
Arianna,2014-11-10T02:18:19,♫I know someone will see this ♥ I have a dream… I don’t have the greatest videos or the best quality Right now I feel like i'm not getting anywhere and I need your help ♫ If you could possibly watch my videos it means the world to me ♥ Please thumbs this up so others can see… I appreciate it so much ♥♫ Please listen before you hate. Honestly i  appreciate it so much  You don’t have to love me just give this 17 year old a chance﻿!!!,1,2
Arianna,2014-11-10T02:18:19,♫i know someone will see this ♥ i have a dream… i don’t have the greatest videos or the best quality right now i feel like i'm not getting anywhere and i need your help ♫ if you could possibly watch my videos it means the world to me ♥ please thumbs this up so others can see… i appreciate it so much ♥♫ please listen before you hate. honestly i  appreciate it so much  you don’t have to love me just give this 17 year old a chance﻿,1,2
Arianna,2014-11-10T02:18:19,♫I know someone will see this ♥ I have a dream… I don’t have the greatest videos or the best quality Right now I feel like i'm not getting anywhere and I need your help ♫ If you could possibly watch my videos it means the world to me ♥ Please thumbs this up so others can see… I appreciate it so much ♥♫ Please listen before you hate. Honestly i  appreciate it so much  You don’t have to love me just give this 17 year old a chance﻿ ♫I know someone will see this ♥ I have a dream… I don’t have the greatest videos or the best quality Right now I feel like i'm not getting anywhere and I need your help ♫ If you could possibly watch my videos it means the world to me ♥ Please thumbs this up so others can see… I appreciate it so much ♥♫ Please listen before you hate. Honestly i  appreciate it so much  You don’t have to love me just give this 17 year old a chance﻿,1,2
Rafi Hossain,2015-06-05T19:55:08,Honestly speaking except taylor swift and adele i don't lile any of the  modern day singers. But i must say whenever i hear this song i feel  goosebumps. Its quite inspiring!! Thanks miss Perry!﻿!!!,0,2
Rafi Hossain,2015-06-05T19:55:08,honestly speaking except taylor swift and adele i don't lile any of the  modern day singers. but i must say whenever i hear this song i feel  goosebumps. its quite inspiring!! thanks miss perry!﻿,0,2
Rafi Hossain,2015-06-05T19:55:08,Honestly speaking except taylor swift and adele i don't lile any of the  modern day singers. But i must say whenever i hear this song i feel  goosebumps. Its quite inspiring!! Thanks miss Perry!﻿ Honestly speaking except taylor swift and adele i don't lile any of the  modern day singers. But i must say whenever i hear this song i feel  goosebumps. Its quite inspiring!! Thanks miss Perry!﻿,0,2
Aarjav Parmar,2014-10-18T06:15:45,Man she is BEAUTIFUL!﻿!!!,0,2
Aarjav Parmar,2014-10-18T06:15:45,man she is beautiful!﻿,0,2
Aarjav Parmar,2014-10-18T06:15:45,Man she is BEAUTIFUL!﻿ Man she is BEAUTIFUL!﻿,0,2
Kwon Kee,2014-11-09T19:35:44,"Hey yall its the real Kevin Hart, shout out to my fans!!! follow me +RealKevinHeart ﻿!!!",1,2
Kwon Kee,2014-11-09T19:35:44,"hey yall its the real kevin hart, shout out to my fans!!! follow me +realkevinheart ﻿",1,2
Kwon Kee,2014-11-09T19:35:44,"Hey yall its the real Kevin Hart, shout out to my fans!!! follow me +RealKevinHeart ﻿ Hey yall its the real Kevin Hart, shout out to my fans!!! follow me +RealKevinHeart ﻿",1,2
FudgePlaysMC,2014-11-10T18:18:08,My 6th grade teacher looked exactly like Katy Perry come to think of it...﻿!!!,0,2
FudgePlaysMC,2014-11-10T18:18:08,my 6th grade teacher looked exactly like katy perry come to think of it...﻿,0,2
FudgePlaysMC,2014-11-10T18:18:08,My 6th grade teacher looked exactly like Katy Perry come to think of it...﻿ My 6th grade teacher looked exactly like Katy Perry come to think of it...﻿,0,2
WeMuckAround,2014-08-16T20:59:28,katy perry will u sit on my face please. it would be really awesome and  i'll give you 5 dollars. ok if you want to do this then please call me and  subscribe to my channel first ok thats good and then u sit on my face and  ill get an erection then you sit more k?﻿!!!,1,2
WeMuckAround,2014-08-16T20:59:28,katy perry will u sit on my face please. it would be really awesome and  i'll give you 5 dollars. ok if you want to do this then please call me and  subscribe to my channel first ok thats good and then u sit on my face and  ill get an erection then you sit more k?﻿,1,2
WeMuckAround,2014-08-16T20:59:28,katy perry will u sit on my face please. it would be really awesome and  i'll give you 5 dollars. ok if you want to do this then please call me and  subscribe to my channel first ok thats good and then u sit on my face and  ill get an erection then you sit more k?﻿ katy perry will u sit on my face please. it would be really awesome and  i'll give you 5 dollars. ok if you want to do this then please call me and  subscribe to my channel first ok thats good and then u sit on my face and  ill get an erection then you sit more k?﻿,1,2
John Bello,2014-08-01T21:04:03,Hey everyone. Watch this trailer!!!!!!!!  http://believemefilm.com?hlr=h2hQBUVB﻿!!!,1,2
John Bello,2014-08-01T21:04:03,hey everyone. watch this trailer!!!!!!!!  http://believemefilm.com?hlr=h2hqbuvb﻿,1,2
John Bello,2014-08-01T21:04:03,Hey everyone. Watch this trailer!!!!!!!!  http://believemefilm.com?hlr=h2hQBUVB﻿ Hey everyone. Watch this trailer!!!!!!!!  http://believemefilm.com?hlr=h2hQBUVB﻿,1,2
Misael Navarro Leon,2014-09-11T20:19:56,Katy has conqueror's haki &gt;:)﻿!!!,0,2
Misael Navarro Leon,2014-09-11T20:19:56,katy has conqueror's haki &gt;:)﻿,0,2
Misael Navarro Leon,2014-09-11T20:19:56,Katy has conqueror's haki &gt;:)﻿ Katy has conqueror's haki &gt;:)﻿,0,2
Nice Girl,2014-11-10T18:11:36,*KATY YOU ARE A SHIT GO DIE!!!!!ROAR IS A FLOOOOOOOOOOOOOOOOOOOOP*﻿!!!,0,2
Nice Girl,2014-11-10T18:11:36,*katy you are a shit go die!!!!!roar is a floooooooooooooooooooop*﻿,0,2
Nice Girl,2014-11-10T18:11:36,*KATY YOU ARE A SHIT GO DIE!!!!!ROAR IS A FLOOOOOOOOOOOOOOOOOOOOP*﻿ *KATY YOU ARE A SHIT GO DIE!!!!!ROAR IS A FLOOOOOOOOOOOOOOOOOOOOP*﻿,0,2
jay cruz,2014-09-14T13:52:43,looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt﻿!!!,0,2
jay cruz,2014-09-14T13:52:43,looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt﻿,0,2
jay cruz,2014-09-14T13:52:43,looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt﻿ looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt﻿,0,2
Brian Schultes,2014-10-25T01:53:36,this song never get's old &lt;3 ﻿!!!,0,2
Brian Schultes,2014-10-25T01:53:36,this song never get's old &lt;3 ﻿,0,2
Brian Schultes,2014-10-25T01:53:36,this song never get's old &lt;3 ﻿ this song never get's old &lt;3 ﻿,0,2
Jana Trpevska,2014-09-16T10:46:47,Great.This is a song﻿!!!,0,2
Jana Trpevska,2014-09-16T10:46:47,great.this is a song﻿,0,2
Jana Trpevska,2014-09-16T10:46:47,Great.This is a song﻿ Great.This is a song﻿,0,2
Mandeep Kaur,2014-09-16T21:03:17,selfie alert﻿!!!,0,2
Mandeep Kaur,2014-09-16T21:03:17,selfie alert﻿,0,2
Mandeep Kaur,2014-09-16T21:03:17,selfie alert﻿ selfie alert﻿,0,2
abdilefe,2014-10-18T19:09:29,Plz help me getting 1.000 Subscribers tonight/today.  Thanks to all who sub me :)﻿!!!,1,2
abdilefe,2014-10-18T19:09:29,plz help me getting 1.000 subscribers tonight/today.  thanks to all who sub me :)﻿,1,2
abdilefe,2014-10-18T19:09:29,Plz help me getting 1.000 Subscribers tonight/today.  Thanks to all who sub me :)﻿ Plz help me getting 1.000 Subscribers tonight/today.  Thanks to all who sub me :)﻿,1,2
Edouard Reyes,2014-09-24T19:31:10,"A  friend of mine has invented a big dick formula. He had a small dick (4  inches) and he did some research about this topic. During the research, he  found out the secret knowledge of penis enlargement. He applied what he  had learned and now he has a 7 inch dick. He was absolutely amazed by his  results. Of course, it took a few months. Therefore, he has written a book  about this issue in order to help guys. He asked me to promote his book :)  So, guys if you are interested and for more info check this out  https://payhip.com/b/oTIb  . He is selling it for symbolic £1. Thank you ;)﻿!!!",1,2
Edouard Reyes,2014-09-24T19:31:10,"a  friend of mine has invented a big dick formula. he had a small dick (4  inches) and he did some research about this topic. during the research, he  found out the secret knowledge of penis enlargement. he applied what he  had learned and now he has a 7 inch dick. he was absolutely amazed by his  results. of course, it took a few months. therefore, he has written a book  about this issue in order to help guys. he asked me to promote his book :)  so, guys if you are interested and for more info check this out  https://payhip.com/b/otib  . he is selling it for symbolic £1. thank you ;)﻿",1,2
Edouard Reyes,2014-09-24T19:31:10,"A  friend of mine has invented a big dick formula. He had a small dick (4  inches) and he did some research about this topic. During the research, he  found out the secret knowledge of penis enlargement. He applied what he  had learned and now he has a 7 inch dick. He was absolutely amazed by his  results. Of course, it took a few months. Therefore, he has written a book  about this issue in order to help guys. He asked me to promote his book :)  So, guys if you are interested and for more info check this out  https://payhip.com/b/oTIb  . He is selling it for symbolic £1. Thank you ;)﻿ A  friend of mine has invented a big dick formula. He had a small dick (4  inches) and he did some research about this topic. During the research, he  found out the secret knowledge of penis enlargement. He applied what he  had learned and now he has a 7 inch dick. He was absolutely amazed by his  results. Of course, it took a few months. Therefore, he has written a book  about this issue in order to help guys. He asked me to promote his book :)  So, guys if you are interested and for more info check this out  https://payhip.com/b/oTIb  . He is selling it for symbolic £1. Thank you ;)﻿",1,2
